customer_id,first_name,last_name,gender,birth_date,age,age_group,email,phone,address_id,preferences
4698,Joshua,Le,Male,2008-09-18,18,18-25,joshua.le@hotmail.com,304-447-3104x42297,1909,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4699,Tyler,Frederick,Male,2005-11-24,21,18-25,tyler.frederick@yahoo.com,(992)893-9050,839,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4700,Katherine,Edwards,Female,1990-09-09,36,26-35,katherine.edwards@gmail.com,001-883-502-0673x138,2602,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4701,Cindy,Rojas,Female,1990-10-05,36,26-35,cindy.rojas@yahoo.com,408-430-0301x47570,4644,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4702,Tracy,Rogers,Female,1990-02-16,36,36-50,tracy.rogers@yahoo.com,+1-476-688-1079,4724,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4703,Thomas,Robinson,Male,1980-02-11,46,36-50,thomas.robinson@yahoo.com,655-998-9452x00710,2261,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4704,Richard,Lowe,Male,1964-05-21,62,51-65,richard.lowe@yahoo.com,7466151003,3328,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4705,Mike,Young,Male,2003-09-30,23,18-25,mike.young@gmail.com,(528)355-3521,1465,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': True}"
4706,Andrea,Andrews,Female,2002-06-16,24,18-25,andrea.andrews@hotmail.com,9897436097,4870,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4707,Tina,Perez,Female,1987-03-16,39,36-50,tina.perez@hotmail.com,(599)557-4691,2509,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4708,Tasha,Snyder,Female,1988-07-14,38,36-50,tasha.snyder@hotmail.com,+1-962-263-7060,1045,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4709,Robert,Bonilla,Male,1999-05-07,27,26-35,robert.bonilla@gmail.com,001-534-526-2209x00543,2438,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4710,Tanya,Collins,Female,1988-05-31,38,36-50,tanya.collins@yahoo.com,(856)652-3132x23638,4934,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4711,Lauren,Gomez,Female,2002-04-30,24,18-25,lauren.gomez@hotmail.com,971-873-0983x479,1238,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4712,James,Small,Male,2004-09-11,22,18-25,james.small@yahoo.com,001-528-546-1238x07560,2257,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4713,Leonard,Alvarado,Male,1986-02-03,40,36-50,leonard.alvarado@yahoo.com,001-333-759-6250x134,5322,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': True}"
4714,Marie,Franco,Female,1997-06-06,29,26-35,marie.franco@gmail.com,888.407.1783,4756,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4715,Lorraine,Williams,Female,1983-11-27,43,36-50,lorraine.williams@yahoo.com,001-896-351-4803,2113,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4716,Kenneth,Chan,Male,1991-12-10,35,26-35,kenneth.chan@yahoo.com,(896)247-1807,1636,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4717,Nicole,Moore,Female,2004-02-05,22,18-25,nicole.moore@yahoo.com,5145451279,5138,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4718,Robert,Weaver,Male,2000-09-09,26,18-25,robert.weaver@hotmail.com,766.880.5667,3048,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4719,Richard,Davis,Male,1990-09-08,36,36-50,richard.davis@gmail.com,+1-984-302-6031x311,4919,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4720,Sandra,Sawyer,Female,1992-09-02,34,26-35,sandra.sawyer@yahoo.com,5364189414,5012,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4721,Michael,Lee,Male,1980-10-17,46,36-50,michael.lee@gmail.com,753-819-1490,2591,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4722,Nicholas,Caldwell,Male,1950-12-27,76,65+,nicholas.caldwell@hotmail.com,+1-909-945-3276,4739,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4723,Melody,Marquez,Female,1978-07-02,48,36-50,melody.marquez@yahoo.com,(780)481-5878x860,3667,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4724,Victor,Mason,Male,2000-04-23,26,26-35,victor.mason@hotmail.com,(699)519-2843,2018,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4725,Kimberly,Smith,Female,1976-04-13,50,36-50,kimberly.smith@hotmail.com,001-763-492-0551x771,2733,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
4726,Jessica,Wilson,Female,1991-09-07,35,26-35,jessica.wilson@hotmail.com,(794)644-2454,3281,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4727,Rachel,Smith,Female,1969-07-23,57,51-65,rachel.smith@hotmail.com,+1-928-748-6935,2341,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4728,Kelly,Benton,Female,2006-01-08,20,18-25,kelly.benton@yahoo.com,+1-263-809-3494x2541,1690,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4729,Sandra,Davis,Female,1977-05-23,49,36-50,sandra.davis@gmail.com,969-517-8037,753,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
4730,Jeffrey,Hobbs,Male,1979-11-23,47,36-50,jeffrey.hobbs@hotmail.com,204.457.1407x0163,2460,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
4731,George,James,Male,1996-11-12,30,26-35,george.james@yahoo.com,+1-283-619-3129x5159,528,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4732,David,Thompson,Male,2005-01-11,21,18-25,david.thompson@yahoo.com,413-374-5152x9535,572,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4733,Carolyn,Downs,Female,1982-09-24,44,36-50,carolyn.downs@gmail.com,868.807.7581x497,2605,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4734,Julie,Shepherd,Female,1961-05-19,65,51-65,julie.shepherd@yahoo.com,001-929-701-1884x01787,1898,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
4735,William,Chavez,Male,1978-09-14,48,36-50,william.chavez@hotmail.com,316.881.3507,2062,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
4736,Mary,Bell,Female,2005-01-31,21,18-25,mary.bell@gmail.com,5999161211,3829,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4737,Matthew,Griffith,Male,2001-04-05,25,18-25,matthew.griffith@yahoo.com,(617)432-8508,3039,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4738,Cynthia,Benson,Female,1998-02-22,28,26-35,cynthia.benson@gmail.com,308.746.5936,2327,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
4739,Dillon,Martin,Male,1986-12-24,40,36-50,dillon.martin@yahoo.com,+1-398-371-2135x9716,5397,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4740,Jeffrey,Stevens,Male,1980-07-16,46,36-50,jeffrey.stevens@gmail.com,759.616.9885x0079,4748,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4741,Patricia,Horn,Female,1990-06-10,36,26-35,patricia.horn@yahoo.com,466.780.0449,1379,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4742,Jennifer,Collins,Female,1996-04-04,30,26-35,jennifer.collins@hotmail.com,(833)871-6437x99353,2301,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4743,Jeffrey,Meyer,Male,1991-01-03,35,26-35,jeffrey.meyer@hotmail.com,+1-729-223-4278x6669,3010,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4744,Jacqueline,Kramer,Female,1996-10-14,30,26-35,jacqueline.kramer@hotmail.com,001-727-404-3461x652,4660,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4745,Jill,Meyers,Female,1992-08-28,34,26-35,jill.meyers@hotmail.com,+1-592-570-4262,4590,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': True, 'vip': False}"
4746,Miranda,Curry,Female,1983-11-28,43,36-50,miranda.curry@gmail.com,8529794681,2550,"{'preferred_categories': {'Toys & Games': 5, 'Electronics': 4, 'Books': 4, 'Automotive': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': True, 'vip': True}"
4747,Jeffrey,Williams,Male,1974-11-29,52,51-65,jeffrey.williams@hotmail.com,520-496-8798,2000,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4748,Jennifer,Anderson,Female,1990-04-03,36,26-35,jennifer.anderson@gmail.com,001-763-493-3478x79181,1866,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4749,Tammy,Richardson,Female,1992-06-13,34,26-35,tammy.richardson@hotmail.com,(939)964-9990,3694,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4750,Michaela,Waller,Female,2000-01-20,26,18-25,michaela.waller@hotmail.com,476-983-6811,2620,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4751,Sean,Winters,Male,2005-04-08,21,18-25,sean.winters@yahoo.com,539.315.2401x71261,3325,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4752,Chad,Allison,Male,2002-06-16,24,18-25,chad.allison@gmail.com,(873)831-1511x01925,1180,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4753,Connie,Anderson,Female,1964-08-03,62,51-65,connie.anderson@yahoo.com,998-829-2967x9103,2342,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': False, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4754,Sandra,Hernandez,Female,1974-09-11,52,51-65,sandra.hernandez@yahoo.com,4266419041,2156,"{'preferred_categories': {'Books': 5, 'Groceries': 5, 'Automotive': 5, 'Furniture': 4}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': True}"
4755,Gabriel,Gibson,Male,1990-10-23,36,26-35,gabriel.gibson@yahoo.com,001-561-281-9240,775,"{'preferred_categories': {'Electronics': 5, 'Toys & Games': 4, 'Clothing': 4, 'Shoes': 4}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4756,Daniel,Peterson,Male,1943-04-26,83,65+,daniel.peterson@gmail.com,5484534525,2996,"{'preferred_categories': {'Groceries': 5, 'Books': 5, 'Home & Kitchen': 4, 'Beauty & Health': 2}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': True}, 'newsletter': False, 'vip': False}"
4757,Jack,Garcia,Male,2007-11-26,19,18-25,jack.garcia@gmail.com,3369718140,4298,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': False, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': False, 'vip': False}"
4758,Jennifer,Moyer,Female,2000-08-17,26,18-25,jennifer.moyer@yahoo.com,313.347.3899,2344,"{'preferred_categories': {'Electronics': 5, 'Clothing': 4, 'Sports': 4, 'Shoes': 3}, 'shopping_habits': {'discount_hunter': True, 'online_shopper': True, 'brand_loyalty': False}, 'newsletter': True, 'vip': False}"
